year,country,co2,yr_avg_temp_f,yr_avg_temp_c,yr_avg_temp_uncertainty
2000,PAPUA NEW GUINEA,727,76.89559999999999,24.942000000000004,0.2684166666666667
2000,PARAGUAY,1006,74.52695000000001,23.626083333333334,0.2301666666666667
2000,PERU,8262,68.41745000000002,20.231916666666667,0.36041666666666666
2000,PHILIPPINES,19991,80.61755000000002,27.00975,0.20641666666666664
2000,POLAND,81617,49.3199,9.622166666666667,0.222
2000,PORTUGAL,17107,59.70740000000001,15.393,0.2591666666666667
2000,QATAR,9471,82.3874,27.993000000000002,0.42375
2000,REUNION,780,74.98655,23.88141666666667,0.3188333333333333
2000,ROMANIA,24729,50.85004999999999,10.47225,0.2313333333333333
2000,RWANDA,144,67.55555,19.753083333333333,0.6421666666666667
2000,SAINT LUCIA,90,80.74115000000002,27.07841666666667,0.19025000000000006
2000,SAMOA,39,80.309,26.83833333333333,0.45425
2000,SAUDI ARABIA,80975,79.95725,26.642916666666675,0.3254166666666667
2000,SENEGAL,1074,83.34695,28.52608333333333,0.5368333333333334
2000,SEYCHELLES,156,80.92265000000002,27.17925,0.72975
2000,SIERRA LEONE,116,79.7843,26.54683333333333,0.4015833333333334
2000,SINGAPORE,13364,80.77370000000002,27.0965,0.2999166666666667
2000,SLOVAKIA,9786,49.0676,9.482000000000001,0.26216666666666666
2000,SLOVENIA,3926,52.86305,11.590583333333335,0.26483333333333337
2000,SOLOMON ISLANDS,41,81.07655,27.264750000000006,0.4673333333333334
2000,SOMALIA,131,81.87845,27.71025,0.727
2000,SOUTH AFRICA,103263,63.65405000000001,17.585583333333332,0.20566666666666664
2000,SPAIN,80293,58.04375,14.46875,0.25025000000000003
2000,SRI LANKA,2792,81.44555000000003,27.469750000000005,0.28375
2000,SUDAN,1509,81.42185,27.45658333333333,0.4074166666666667
2000,SURINAME,599,79.85495,26.58608333333333,0.2796666666666667
2000,SWAZILAND,324,66.24229999999999,19.0235,0.4264999999999999
2000,SWEDEN,13458,39.9578,4.421000000000001,0.26425000000000004
2000,SWITZERLAND,10649,47.4128,8.562666666666667,0.2355833333333333
2000,TAIWAN,59733,72.8681,22.7045,0.22375
2000,TAJIKISTAN,610,41.70665,5.3925833333333335,0.4999166666666666
2000,THAILAND,49433,79.3439,26.302166666666665,0.19108333333333336
2000,TOGO,371,81.39635,27.44241666666667,0.29175
2000,TONGA,26,75.2516,24.028666666666666,0.5145833333333334
2000,TRINIDAD AND TOBAGO,6501,79.92875,26.62708333333333,0.29516666666666663
2000,TUNISIA,5433,70.0529,21.140500000000007,0.239
2000,TURKEY,58945,53.96345,12.201916666666667,0.2025
2000,TURKMENISTAN,10237,61.51670000000001,16.398166666666665,0.27925
2000,UGANDA,390,74.40965,23.56091666666667,0.478
2000,UKRAINE,87511,48.7694,9.316333333333334,0.2035
2000,UNITED ARAB EMIRATES,30696,83.97994999999997,28.87775,0.31925
2000,UNITED KINGDOM,147746,48.8834,9.379666666666667,0.20933333333333332
2000,UNITED STATES,1552682,49.36955000000001,9.64975,0.16225
2000,URUGUAY,1447,63.96215,17.756750000000004,0.2923333333333333
2000,UZBEKISTAN,33223,57.0899,13.938833333333335,0.27575
2000,VENEZUELA,41566,77.6993,25.388500000000004,0.25225000000000003
2000,YEMEN,3993,81.38510000000002,27.43616666666667,0.7606666666666667
2000,ZAMBIA,497,70.80575,21.55875,0.4144166666666667
2000,ZIMBABWE,3797,70.0682,21.149000000000004,0.26825
2001,AFGHANISTAN,223,60.40055,15.778083333333333,0.5390833333333332
2001,ALBANIA,879,56.64275000000001,13.690416666666666,0.3374166666666667
2001,ALGERIA,22967,76.50395000000002,24.724416666666666,0.4107500000000001
2001,ANDORRA,143,53.98895,12.216083333333335,0.3
2001,ANGOLA,2654,72.50525,22.50291666666667,0.7524166666666666
2001,ANGUILLA,26,81.3353,27.4085,0.27233333333333337
2001,ARGENTINA,36466,59.66675000000001,15.370416666666666,0.2105
2001,ARMENIA,966,50.79814999999999,10.443416666666668,0.37083333333333335
2001,ARUBA,657,83.53564999999998,28.630916666666664,0.4985833333333334
2001,AUSTRALIA,88586,71.22695,21.79275,0.16141666666666668
2001,AUSTRIA,17968,44.94005000000001,7.188916666666668,0.21758333333333332
2001,AZERBAIJAN,7846,55.57505,13.09725,0.3675
2001,BAHAMAS,428,78.0452,25.580666666666673,0.30975
2001,BAHRAIN,3798,81.3758,27.430999999999997,0.37425
2001,BANGLADESH,8851,77.60660000000001,25.337,0.2665833333333333
2001,BARBADOS,333,80.99929999999998,27.22183333333333,0.22475
2001,BELARUS,14388,44.76604999999999,7.092250000000001,0.19641666666666666
2001,BELGIUM,31232,50.97800000000001,10.543333333333337,0.21258333333333326
2001,BELIZE,122,77.94304999999999,25.52391666666667,0.3540833333333333
2001,BENIN,495,81.8165,27.67583333333334,0.315
2001,BHUTAN,105,54.36635,12.42575,0.389
2001,BOTSWANA,1050,72.23089999999998,22.3505,0.31883333333333336
2001,BRAZIL,92019,77.90795,25.50441666666667,0.1699166666666667
2001,BRITISH VIRGIN ISLANDS,29,80.83970000000002,27.13316666666667,0.2605833333333334
2001,BULGARIA,12668,52.92290000000001,11.623833333333332,0.2415
2001,BURKINA FASO,272,83.7179,28.73216666666667,0.3325833333333333
2001,BURUNDI,56,68.9186,20.51033333333333,0.54775
2001,CAMBODIA,614,81.0425,27.24583333333333,0.24816666666666665
2001,CANADA,143967,26.41985,-3.1000833333333326,0.23716666666666664
2001,CAPE VERDE,64,77.51405000000003,25.28558333333334,0.7745833333333335
2001,CAYMAN ISLANDS,128,81.1565,27.30916666666667,0.4586666666666667
2001,CENTRAL AFRICAN REPUBLIC,67,78.2783,25.710166666666666,0.4870000000000001
2001,CHAD,47,81.74345,27.635250000000006,0.6105
2001,CHILE,14546,49.6754,9.819666666666668,0.34966666666666674
2001,COLOMBIA,15346,77.74145,25.411916666666666,0.28608333333333336
2001,COMOROS,28,79.54565000000002,26.41425,0.3356666666666667
2001,CONGO,209,76.51925,24.73291666666667,0.5524166666666667
2001,COSTA RICA,1571,79.0058,26.11433333333333,0.3875
2001,CROATIA,5562,54.3398,12.411,0.18983333333333333
2001,CUBA,6941,78.54155000000002,25.85641666666667,0.4294166666666667
2001,CYPRUS,1867,68.02114999999999,20.011750000000006,0.26583333333333337
2001,CZECH REPUBLIC,33739,47.0819,8.378833333333334,0.22175000000000006
2001,DENMARK,14431,1.2780499999999957,-17.06775,0.6745
2001,DJIBOUTI,100,85.05845000000002,29.47691666666667,0.6859999999999999
2001,DOMINICA,30,80.42389999999997,26.90216666666667,0.2414166666666667
2001,DOMINICAN REPUBLIC,5404,79.4132,26.34066666666667,0.35925
2001,ECUADOR,6304,72.02495,22.236083333333333,0.3675
2001,EGYPT,34211,74.50940000000001,23.61633333333333,0.39475
2001,EL SALVADOR,1622,77.88725000000002,25.49291666666667,0.308
2001,EQUATORIAL GUINEA,844,77.37305,25.20725,0.4056666666666667
2001,ERITREA,172,81.33905,27.41058333333334,0.41591666666666666
2001,ESTONIA,4246,42.7514,5.973,0.2270000000000001
2001,ETHIOPIA,1187,74.59069999999998,23.6615,0.4848333333333334
2001,FEDERATED STATES OF MICRONESIA,46,81.51574999999998,27.508750000000006,0.2984166666666667
2001,FIJI,288,78.35255000000002,25.75141666666667,0.32525
2001,FINLAND,15558,35.77145,2.09525,0.2405
2001,FRANCE,102955,56.65369999999999,13.6965,0.2181666666666667
2001,FRENCH GUIANA,139,79.44575000000002,26.35875,0.25725000000000003
2001,FRENCH POLYNESIA,185,79.9148,26.61933333333333,0.3878333333333333
2001,GABON,1309,76.12445000000002,24.51358333333333,0.4375000000000001
2001,GAMBIA,69,83.28155,28.48975,0.7583333333333333
2001,GEORGIA,1028,49.75115,9.86175,0.35541666666666666
2001,GERMANY,232796,48.36275,9.090416666666666,0.18475
2001,GHANA,1887,81.10175,27.27875,0.3699166666666667
2001,GREECE,25581,60.67685,15.931583333333334,0.2615
2001,GREENLAND,147,0.3264499999999997,-17.596416666666666,0.6911666666666666
2001,GRENADA,53,81.51290000000002,27.50716666666667,0.19533333333333333
2001,GUADELOUPE,566,80.86145,27.145249999999994,0.22816666666666666
2001,GUATEMALA,2898,74.45195,23.584416666666673,0.27283333333333337
2001,GUINEA,469,79.31930000000001,26.2885,0.7022500000000002
2001,GUINEA BISSAU,41,81.79445,27.66358333333333,0.7615
2001,GUYANA,435,79.8386,26.576999999999998,0.33441666666666664
2001,HAITI,428,80.62475,27.013750000000005,0.3680833333333333
2001,HONDURAS,1558,77.27855000000002,25.15475,0.30266666666666664
2001,HUNGARY,15538,50.94275,10.523749999999998,0.23575
2001,ICELAND,573,36.25685,2.364916666666667,0.3289166666666667
2001,INDIA,283925,76.24745,24.581916666666668,0.20258333333333334
2001,INDONESIA,80422,79.39355000000002,26.32975,0.18841666666666668
2001,IRAQ,23273,74.33075000000002,23.517083333333336,0.44158333333333344
2001,IRELAND,12007,50.04155,10.023083333333334,0.22766666666666666
2001,ISRAEL,17343,69.67355,20.92975,0.2538333333333333
2001,ITALY,122811,57.11765,13.954250000000002,0.21899999999999997
2001,JAMAICA,2895,80.06555,26.70308333333334,0.3918333333333333
2001,JAPAN,328164,54.41,12.45,0.17583333333333329
2001,JORDAN,4364,69.3155,20.730833333333333,0.30949999999999994
2001,KAZAKHSTAN,35956,44.26355,6.813083333333334,0.2860833333333333
2001,KENYA,2555,76.025,24.45833333333334,0.3415000000000001
2001,KIRIBATI,7,81.30605,27.392250000000004,0.6503333333333333
2001,KUWAIT,15719,79.97854999999998,26.654750000000003,0.5303333333333334
2001,KYRGYZSTAN,1062,40.6058,4.7810000000000015,0.3515
2001,LATVIA,1905,43.77065,6.53925,0.2266666666666667
2001,LEBANON,4410,66.31295000000001,19.06275,0.26575
2001,LESOTHO,512,57.80015000000001,14.333416666666665,0.3541666666666667
2001,LIBERIA,134,79.07629999999997,26.153500000000005,0.5989166666666667
2001,LITHUANIA,3514,44.816750000000006,7.120416666666666,0.19933333333333333
2001,LUXEMBOURG,2400,50.37185,10.206583333333333,0.2330833333333333
2001,MACEDONIA,3272,52.6469,11.4705,0.28691666666666665
2001,MADAGASCAR,475,74.45645,23.58691666666667,0.3185
2001,MALAWI,236,71.59775,21.99875,0.4258333333333333
2001,MALAYSIA,36984,79.70015000000002,26.50008333333333,0.15333333333333332
2001,MALI,226,84.75950000000002,29.31083333333334,0.6294166666666666
2001,MALTA,678,67.8374,19.909666666666674,0.3174166666666666
2001,MARTINIQUE,496,80.42389999999997,26.90216666666667,0.2414166666666667
2001,MAURITANIA,347,83.98115,28.878416666666666,0.7620833333333333
2001,MAURITIUS,781,76.0829,24.4905,0.2859166666666667
2001,MEXICO,112620,70.03939999999999,21.133000000000003,0.24750000000000005
2001,MONGOLIA,2150,33.35060000000001,0.7503333333333334,0.30825
2001,MONTSERRAT,7,80.9684,27.204666666666668,0.23658333333333334
2001,MOROCCO,10285,66.62105,19.233916666666666,0.32641666666666663
2001,MOZAMBIQUE,431,75.65165,24.25091666666667,0.32125
2001,NAMIBIA,550,70.22690000000001,21.237166666666667,0.6195833333333334
2001,NEPAL,891,60.06245000000001,15.59025,0.37733333333333335
2001,NETHERLANDS,48212,51.0422,10.579,0.19575
2001,NEW CALEDONIA,515,74.29775000000002,23.49875,0.24233333333333335
2001,NEW ZEALAND,9394,52.14395,11.191083333333333,0.21108333333333335
2001,NICARAGUA,1081,79.538,26.41,0.2926666666666667
2001,NIGER,179,82.6124,28.11800000000001,0.6997499999999999
2001,NIGERIA,23380,80.77040000000002,27.09466666666667,0.3985
2001,NIUE,2,78.45275,25.80708333333333,0.4895833333333333
2001,NORWAY,11429,33.264500000000005,0.7025000000000002,0.28600000000000003
2001,OMAN,5532,82.55,28.08333333333333,0.44875
2001,PAKISTAN,29529,71.47475,21.93041666666667,0.35525
2001,PALAU,69,81.96544999999998,27.75858333333333,0.2458333333333333
2001,PANAMA,1911,79.99849999999998,26.66583333333333,0.4213333333333334
2001,PAPUA NEW GUINEA,875,77.0984,25.054666666666666,0.31316666666666665
2001,PARAGUAY,1042,75.71885,24.28825,0.2835833333333333
2001,PERU,7408,68.40635,20.225750000000005,0.3063333333333333
2001,PHILIPPINES,19376,80.78765,27.104250000000004,0.18441666666666667
2001,POLAND,82161,47.0009,8.333833333333333,0.24774999999999994
2001,PORTUGAL,17114,59.73395000000002,15.40775,0.24475
2001,QATAR,11289,82.9502,28.30566666666667,0.5685833333333334
2001,REUNION,829,75.69215000000001,24.273416666666666,0.33641666666666664
2001,ROMANIA,26352,49.34945,9.638583333333337,0.21791666666666668
2001,RWANDA,145,67.39025,19.66125,0.5885
2001,SAINT LUCIA,99,81.35825000000001,27.42125,0.20333333333333334
2001,SAMOA,40,80.51689999999998,26.95383333333333,0.36475
2001,SAUDI ARABIA,81051,80.18540000000002,26.76966666666667,0.36125
2001,SENEGAL,1181,84.0854,28.93633333333333,0.7672500000000001
2001,SEYCHELLES,173,81.4421,27.467833333333346,0.6735833333333333
2001,SIERRA LEONE,155,80.28815000000002,26.82675,0.72175
2001,SINGAPORE,13510,80.9408,27.18933333333333,0.2630833333333333
2001,SLOVAKIA,10733,46.95395,8.30775,0.2731666666666667
2001,SLOVENIA,4135,51.6104,10.894666666666668,0.2605833333333333
2001,SOLOMON ISLANDS,43,81.407,27.448333333333334,0.411
2001,SOMALIA,137,81.4601,27.47783333333333,0.7019166666666666
2001,SOUTH AFRICA,101457,64.16225,17.867916666666666,0.2214166666666667
2001,SPAIN,81219,58.30895,14.616083333333336,0.21258333333333326
2001,SRI LANKA,2848,81.79355,27.663083333333336,0.30525
2001,SUDAN,1737,81.90650000000002,27.72583333333333,0.3714166666666667
2001,SURINAME,646,80.24735,26.80408333333333,0.29716666666666663
2001,SWAZILAND,312,67.18279999999999,19.546,0.3836666666666666
2001,SWEDEN,13942,37.6514,3.139666666666665,0.22358333333333336
2001,SWITZERLAND,11711,46.36355,7.979749999999999,0.2386666666666667
2001,TAIWAN,62219,73.0331,22.796166666666664,0.2555
2001,TAJIKISTAN,625,42.2927,5.718166666666666,0.4270833333333333
2001,THAILAND,53068,80.0237,26.67983333333333,0.18891666666666665
2001,TOGO,317,81.33890000000002,27.410500000000006,0.3249166666666667
2001,TONGA,24,75.19115000000002,23.995083333333334,0.3370833333333333
2001,TRINIDAD AND TOBAGO,7187,80.5073,26.94850000000001,0.24216666666666664
2001,TUNISIA,5677,71.06224999999998,21.70125,0.2503333333333334
2001,TURKEY,53055,55.90985000000001,13.28325,0.2256666666666667
2001,TURKMENISTAN,10383,61.8329,16.57383333333333,0.28958333333333336
2001,UGANDA,412,74.1305,23.40583333333333,0.5060000000000001
2001,UKRAINE,87749,48.0896,8.938666666666668,0.17241666666666666
2001,UNITED ARAB EMIRATES,27656,84.21724999999998,29.00958333333333,0.32199999999999995
2001,UNITED KINGDOM,148858,48.45215,9.140083333333337,0.22375
2001,UNITED STATES,1525987,49.61405000000001,9.785583333333333,0.13875
2001,URUGUAY,1388,65.43365,18.57425,0.3706666666666667
2001,UZBEKISTAN,33666,57.19639999999999,13.998,0.26191666666666663
2001,VENEZUELA,47065,78.38839999999998,25.77133333333333,0.24791666666666665
2001,YEMEN,4420,80.72405000000002,27.06891666666667,0.7710833333333332
2001,ZAMBIA,520,71.24435,21.80241666666667,0.5053333333333333
2001,ZIMBABWE,3435,71.04860000000002,21.69366666666667,0.314
2002,AFGHANISTAN,292,59.96780000000001,15.537666666666668,0.44516666666666665
2002,ALBANIA,1023,56.40785,13.559916666666668,0.3
2002,ALGERIA,24518,75.6734,24.263000000000005,0.38175
2002,ANDORRA,145,54.17525000000001,12.319583333333336,0.24925
2002,ANGOLA,3454,73.2659,22.9255,0.7531666666666667
2002,ANGUILLA,26,81.56885,27.53825,0.25783333333333336
2002,ARGENTINA,34010,59.33075,15.183750000000005,0.19925
2002,ARMENIA,830,49.28900000000001,9.605,0.4395833333333334
2002,ARUBA,665,83.92865,28.84925,0.30058333333333337
2002,AUSTRALIA,93088,72.4295,22.46083333333333,0.17008333333333334
2002,AUSTRIA,18291,46.24744999999999,7.91525,0.2046666666666667
2002,AZERBAIJAN,8076,54.37805,12.432250000000002,0.4706666666666667
2002,BAHAMAS,430,79.00925000000002,26.116250000000004,0.31691666666666674
2002,BAHRAIN,4281,81.07955,27.266416666666668,0.3106666666666667
2002,BANGLADESH,9192,77.6846,25.38033333333334,0.36341666666666667
2002,BARBADOS,335,81.07895,27.26608333333333,0.21633333333333332
2002,BELARUS,14291,45.86345,7.701916666666666,0.19433333333333333
2002,BELGIUM,29264,51.86435000000001,11.035750000000002,0.2060833333333333
2002,BELIZE,118,78.41720000000002,25.787333333333336,0.3118333333333333
2002,BENIN,567,82.07509999999998,27.819500000000005,0.2995
2002,BHUTAN,114,53.9246,12.180333333333335,0.36225
2002,BOTSWANA,1085,73.37420000000002,22.98566666666667,0.33825
2002,BRAZIL,90610,78.4406,25.800333333333338,0.16075
2002,BRITISH VIRGIN ISLANDS,31,81.13610000000001,27.29783333333333,0.2751666666666667
2002,BULGARIA,12172,53.02460000000002,11.680333333333332,0.2578333333333333
2002,BURKINA FASO,274,84.16069999999998,28.97816666666667,0.25616666666666665
2002,BURUNDI,58,69.3497,20.749833333333328,0.5001666666666668
2002,CAMBODIA,602,81.59975,27.55541666666667,0.278
2002,CANADA,141624,24.1469,-4.362833333333334,0.23725
2002,CAPE VERDE,75,77.1884,25.104666666666667,0.8221666666666666
2002,CAYMAN ISLANDS,133,81.90095000000002,27.722750000000005,0.4710833333333334
2002,CENTRAL AFRICAN REPUBLIC,67,78.47494999999998,25.81941666666667,0.4435833333333334
2002,CHAD,46,81.9911,27.77283333333333,0.6080833333333334
2002,CHILE,15043,49.53634999999999,9.742416666666664,0.28424999999999995
2002,COLOMBIA,15179,78.02735000000001,25.57075,0.26133333333333336
2002,COMOROS,28,79.98395,26.657750000000004,0.378
2002,CONGO,157,77.0858,25.047666666666668,0.393
2002,COSTA RICA,1725,79.35215,26.30675,0.3745000000000001
2002,CROATIA,5856,55.21805,12.898916666666665,0.22716666666666666
2002,CUBA,7115,79.3634,26.313,0.29475
2002,CYPRUS,1915,67.5125,19.72916666666667,0.3059166666666667
2002,CZECH REPUBLIC,32656,48.5666,9.203666666666667,0.2045833333333333
2002,DENMARK,14194,2.676049999999997,-16.291083333333336,0.7665000000000001
2002,DJIBOUTI,109,85.15685,29.53158333333333,0.96075
2002,DOMINICA,28,80.4842,26.935666666666666,0.2524166666666667
2002,DOMINICAN REPUBLIC,5817,79.84625000000003,26.58125,0.2886666666666667
2002,ECUADOR,6804,72.97460000000002,22.76366666666667,0.35450000000000004
2002,EGYPT,34686,74.68925,23.71625,0.3215833333333333
2002,EL SALVADOR,1647,78.27875,25.71041666666667,0.3844166666666666
2002,EQUATORIAL GUINEA,1358,77.9477,25.5265,0.409
2002,ERITREA,165,81.75095,27.639416666666666,0.4880833333333334
2002,ESTONIA,4060,43.18085,6.211583333333333,0.21391666666666664
2002,ETHIOPIA,1233,74.88185000000001,23.82325,0.5956666666666667
2002,FEDERATED STATES OF MICRONESIA,39,81.66680000000002,27.59266666666667,0.27575000000000005
2002,FIJI,243,78.28399999999999,25.71333333333333,0.3481666666666667
2002,FINLAND,16821,36.0143,2.230166666666667,0.21750000000000005
2002,FRANCE,102284,57.28669999999999,14.048166666666667,0.2086666666666667
2002,FRENCH GUIANA,125,79.68515000000002,26.49175,0.2807500000000001
2002,FRENCH POLYNESIA,193,80.56745,26.98191666666667,0.35266666666666663
2002,GABON,1247,76.70105000000002,24.83391666666667,0.4175
2002,GAMBIA,79,83.38625,28.547916666666666,0.5480833333333334
2002,GEORGIA,924,48.57080000000001,9.206,0.4705833333333334
2002,GERMANY,226268,49.34720000000001,9.637333333333334,0.16008333333333333
2002,GHANA,2024,81.32195,27.40108333333333,0.25766666666666665
2002,GREECE,25544,60.12020000000001,15.622333333333335,0.2716666666666667
2002,GREENLAND,147,1.7232499999999995,-16.820416666666667,0.7840833333333334
2002,GRENADA,56,81.5561,27.53116666666667,0.2068333333333333
2002,GUADELOUPE,576,81.01925,27.23291666666667,0.2773333333333334
2002,GUATEMALA,3026,74.90045,23.83358333333333,0.2829166666666667
2002,GUINEA,492,79.7267,26.514833333333332,0.5545
2002,GUINEA BISSAU,42,82.0313,27.79516666666667,0.5620833333333334
2002,GUYANA,431,79.89455,26.608083333333337,0.4013333333333333
2002,HAITI,498,81.0494,27.24966666666666,0.3238333333333333
2002,HONDURAS,1661,77.77865000000001,25.43258333333333,0.3346666666666667
2002,HUNGARY,15289,52.57775000000001,11.432083333333333,0.2346666666666667
2002,ICELAND,592,36.7985,2.665833333333333,0.36700000000000005
2002,INDIA,287499,76.8434,24.913,0.19375
2002,INDONESIA,83648,79.7522,26.529,0.19008333333333335
2002,IRAQ,23796,73.21205000000002,22.89558333333333,0.40158333333333335
2002,IRELAND,11839,50.75720000000001,10.420666666666667,0.2235
2002,ISRAEL,16311,69.31099999999999,20.72833333333333,0.2545833333333333
2002,ITALY,123428,57.0812,13.934000000000001,0.19933333333333333
2002,JAMAICA,2793,80.60135,27.00075,0.3083333333333333
2002,JAPAN,332710,55.10720000000001,12.837333333333332,0.16316666666666668
2002,JORDAN,4605,68.58109999999999,20.32283333333333,0.3106666666666667
2002,KAZAKHSTAN,36470,45.14285,7.301583333333333,0.30275
2002,KENYA,2173,76.39115,24.66175,0.287
2002,KIRIBATI,11,81.78425,27.657916666666665,0.5942500000000001
2002,KUWAIT,15879,79.49615000000001,26.386750000000006,0.4404166666666667
2002,KYRGYZSTAN,1352,40.4762,4.7090000000000005,0.35374999999999995
2002,LATVIA,1885,44.45165,6.917583333333333,0.23399999999999999
2002,LEBANON,4364,65.61874999999999,18.677083333333336,0.29091666666666666
2002,LESOTHO,520,57.89720000000001,14.387333333333334,0.37483333333333335
2002,LIBERIA,133,79.22495000000002,26.23608333333333,0.5835
2002,LITHUANIA,3584,45.87094999999999,7.706083333333333,0.2084166666666667
2002,LUXEMBOURG,2568,51.2852,10.714,0.17316666666666666
2002,MACEDONIA,2982,52.30595,11.281083333333333,0.29275
2002,MADAGASCAR,337,74.5115,23.617500000000003,0.36041666666666666
2002,MALAWI,232,72.0032,22.224,0.37083333333333335
2002,MALAYSIA,36472,80.14190000000002,26.745499999999996,0.17708333333333334
2002,MALI,231,84.96770000000002,29.426500000000004,0.39725
2002,MALTA,627,67.1933,19.55183333333333,0.3005
2002,MARTINIQUE,487,80.4842,26.935666666666666,0.2524166666666667
2002,MAURITANIA,368,83.57045000000002,28.65025,0.6709166666666667
2002,MAURITIUS,787,75.91234999999998,24.39575,0.27675
2002,MEXICO,113005,70.205,21.225,0.2376666666666667
2002,MONGOLIA,2260,33.972649999999994,1.095916666666667,0.33116666666666666
2002,MONTSERRAT,10,81.15034999999997,27.30575,0.29341666666666666
2002,MOROCCO,10432,65.68265000000001,18.712583333333328,0.3406666666666666
2002,MOZAMBIQUE,433,75.97070000000002,24.428166666666666,0.26733333333333337
2002,NAMIBIA,480,70.78564999999998,21.547583333333336,0.6455833333333334
2002,NEPAL,716,60.1676,15.648666666666667,0.35975
2002,NETHERLANDS,49540,51.8279,11.015499999999998,0.18075
2002,NEW CALEDONIA,656,74.24435,23.46908333333333,0.24458333333333335
2002,NEW ZEALAND,9054,51.79565,10.997583333333333,0.2860833333333333
2002,NICARAGUA,1101,79.99685,26.66491666666667,0.30966666666666665
2002,NIGER,191,82.6694,28.149666666666665,0.5071666666666667
2002,NIGERIA,25546,81.43565000000002,27.464250000000003,0.423
2002,NIUE,2,78.77660000000002,25.987,0.44225
2002,NORWAY,10369,34.46735,1.37075,0.28791666666666665
2002,OMAN,6946,82.3895,27.99416666666666,0.5168333333333333
2002,PAKISTAN,31111,71.6459,22.0255,0.29008333333333336
2002,PALAU,68,82.0433,27.80183333333333,0.3366666666666667
2002,PANAMA,1601,80.97260000000001,27.207,0.336
2002,PAPUA NEW GUINEA,951,77.1734,25.09633333333333,0.2883333333333333
2002,PARAGUAY,1063,76.5662,24.759,0.3631666666666665
2002,PERU,7414,68.9648,20.536,0.33841666666666664
2002,PHILIPPINES,19454,80.7497,27.08316666666667,0.19891666666666666
2002,POLAND,80402,48.508100000000006,9.171166666666666,0.2085
2002,PORTUGAL,18214,59.8337,15.463166666666664,0.2614166666666667
2002,QATAR,11155,82.73389999999998,28.1855,0.4274166666666666
2002,REUNION,823,75.46160000000002,24.145333333333333,0.3285
2002,ROMANIA,26517,50.7068,10.392666666666663,0.2426666666666667
2002,RWANDA,145,67.90504999999999,19.94725,0.4585833333333333
2002,SAINT LUCIA,89,81.43310000000002,27.462833333333336,0.2026666666666667
2002,SAMOA,40,81.02600000000001,27.236666666666665,0.3054166666666667
2002,SAUDI ARABIA,89012,79.9292,26.62733333333333,0.2920833333333333
2002,SENEGAL,1230,84.1607,28.97816666666667,0.5123333333333333
2002,SEYCHELLES,147,81.55595000000002,27.53108333333334,0.7025833333333334
2002,SIERRA LEONE,166,80.5868,26.99266666666667,0.5953333333333334
2002,SINGAPORE,12880,81.33094999999999,27.40608333333333,0.263
2002,SLOVAKIA,10704,48.44555,9.136416666666667,0.2500000000000001
2002,SLOVENIA,4205,52.40705000000001,11.33725,0.29908333333333337
2002,SOLOMON ISLANDS,43,81.27575,27.37541666666667,0.4306666666666667
2002,SOMALIA,160,81.5288,27.516,0.7380833333333334
2002,SOUTH AFRICA,97256,64.30895000000001,17.949416666666668,0.26366666666666666
2002,SPAIN,85770,58.36625,14.647916666666667,0.21775
2002,SRI LANKA,3015,82.03265,27.79591666666667,0.34208333333333324
2002,SUDAN,2214,82.22975000000002,27.905416666666664,0.41425
2002,SURINAME,427,80.42705000000002,26.90391666666667,0.2818333333333333
2002,SWAZILAND,307,67.27310000000001,19.596166666666672,0.375
2002,SWEDEN,15660,38.8316,3.795333333333333,0.21258333333333326
2002,SWITZERLAND,11098,47.27270000000001,8.484833333333334,0.21133333333333332
2002,TAIWAN,64860,73.64479999999998,23.136,0.22316666666666665
2002,TAJIKISTAN,513,41.52425,5.29125,0.4770833333333333
2002,THAILAND,56810,80.21494999999999,26.78608333333333,0.20058333333333334
2002,TOGO,336,81.49505,27.497250000000005,0.31225
2002,TONGA,28,75.0077,23.89316666666667,0.5949166666666666
2002,TRINIDAD AND TOBAGO,7805,80.33765,26.85425,0.267
2002,TUNISIA,5689,70.39115000000002,21.328416666666673,0.2364166666666667
2002,TURKEY,56091,54.21020000000001,12.339,0.26091666666666663
2002,TURKMENISTAN,10899,61.48325,16.379583333333336,0.28300000000000003
2002,UGANDA,425,74.8949,23.8305,0.4399166666666667
2002,UKRAINE,86907,48.87890000000001,9.377166666666666,0.20275
2002,UNITED ARAB EMIRATES,23099,84.3044,29.05800000000001,0.3043333333333333
2002,UNITED KINGDOM,144162,49.4234,9.679666666666668,0.21391666666666664
2002,UNITED STATES,1538399,49.66909999999999,9.816166666666666,0.14233333333333334
2002,URUGUAY,1260,64.38905,17.993916666666667,0.29575
2002,UZBEKISTAN,35001,56.96945,13.871916666666666,0.2595
2002,VENEZUELA,52718,78.3899,25.772166666666664,0.2943333333333333
2002,YEMEN,4299,80.8253,27.12516666666667,0.7654166666666667
2002,ZAMBIA,541,72.12635,22.29241666666667,0.46975
2002,ZIMBABWE,3263,71.74595000000002,22.08108333333334,0.30575
2003,AFGHANISTAN,326,58.84880000000001,14.916000000000002,0.4566666666666666
2003,ALBANIA,1171,56.52785000000001,13.62658333333333,0.34191666666666665
2003,ALGERIA,24973,75.9086,24.393666666666665,0.3940833333333333
2003,ANDORRA,146,55.22119999999999,12.900666666666668,0.3010833333333333
2003,ANGOLA,2472,73.51985,23.06658333333333,0.8376666666666667
2003,ANGUILLA,28,81.81935,27.67741666666667,0.2851666666666667
