year,country,co2,avg_yly_tmp_f,avg_yly_tmp_c,avg_yly_tmp_uncertainty
1957,CAPE VERDE,5.0,75.0827,23.93483333,0.49675
1957,CAYMAN ISLANDS,1.0,80.4017,26.88983333,0.479
1957,CHILE,3201.0,49.34495,9.636083333,0.437166667
1957,COLOMBIA,3727.0,77.12675,25.07041667,0.36675
1957,COSTA RICA,126.0,79.23665,26.24258333,0.485083333
1957,CUBA,3785.0,78.2726,25.707,0.411916667
1957,CYPRUS,223.0,66.39035,19.10575,0.442916667
1957,DENMARK,6797.0,0.9665,-17.24083333,0.9045
1957,DJIBOUTI,12.0,82.95965,28.31091667,0.8665
1957,DOMINICA,1.0,79.12355,26.17975,0.52725
1957,DOMINICAN REPUBLIC,282.0,78.55055,25.86141667,0.38175
1957,ECUADOR,309.0,72.3569,22.4205,0.507583333
1957,EGYPT,3254.0,73.46855,23.03808333,0.512333333
1957,EL SALVADOR,163.0,77.5019,25.27883333,0.47875
1957,EQUATORIAL GUINEA,9.0,77.15255,25.08475,0.461333333
1957,ETHIOPIA,88.0,73.13105,22.85058333,0.518583333
1957,FIJI,45.0,77.03,25.01666667,0.451166667
1957,FINLAND,3342.0,35.7047,2.058166667,0.430083333
1957,FRENCH GUIANA,4.0,78.91895,26.06608333,0.380416667
1957,FRENCH POLYNESIA,14.0,79.2635,26.2575,0.554583333
1957,GAMBIA,6.0,81.1928,27.32933333,0.429083333
1957,GHANA,353.0,80.09975,26.72208333,0.377583333
1957,GREECE,1861.0,59.07665,15.04258333,0.473333333
1957,GREENLAND,44.0,0.0206,-17.76633333,0.924
1957,GRENADA,3.0,80.37155,26.87308333,0.442583333
1957,GUADELOUPE,30.0,79.74815,26.52675,0.494083333
1957,GUATEMALA,269.0,74.22905,23.46058333,0.473833333
1957,GUINEA BISSAU,3.0,80.0144,26.67466667,0.426666667
1957,GUYANA,146.0,79.3457,26.30316667,0.424916667
1957,HAITI,69.0,79.81475,26.56375,0.414333333
1957,HONDURAS,157.0,77.1029,25.05716667,0.493833333
1957,HUNGARY,10494.0,50.39075,10.21708333,0.497833333
1957,ICELAND,263.0,35.38445,1.88025,0.51975
1957,INDIA,27084.0,75.24755,24.02641667,0.350833333
1957,INDONESIA,6117.0,78.7142,25.95233333,0.384
1957,IRAQ,1630.0,70.79915,21.55508333,0.491083333
1957,IRELAND,2653.0,50.11175,10.06208333,0.3875
1957,ISRAEL,1412.0,67.6562,19.809,0.464666667
1957,JAMAICA,438.0,79.2434,26.24633333,0.516666667
1957,JAPAN,51345.0,53.6996,12.05533333,0.355583333
1957,JORDAN,135.0,67.07615,19.48675,0.499333333
1957,KENYA,623.0,75.28535,24.04741667,0.40025
1957,KUWAIT,600.0,76.48235,24.71241667,0.57925
1957,LEBANON,564.0,64.17185,17.87325,0.47475
1957,LIBERIA,23.0,77.86325,25.47958333,0.407416667
1957,LUXEMBOURG,2958.0,49.5209,9.733833333,0.386833333
1957,MADAGASCAR,86.0,73.1066,22.837,0.4595
1957,MALTA,85.0,65.41475,18.56375,0.5395
1957,MARTINIQUE,44.0,79.12355,26.17975,0.52725
1957,MAURITIUS,60.0,74.46305,23.59058333,0.47025
1957,MEXICO,13452.0,69.98855,21.10475,0.371666667
1957,MONGOLIA,208.0,29.5079,-1.3845,0.5075
1957,MOROCCO,834.0,63.29315,17.38508333,0.450666667
1957,MOZAMBIQUE,483.0,75.1505,23.9725,0.411666667
1957,NEPAL,15.0,58.8326,14.907,0.474083333
1957,NETHERLANDS,17580.0,50.3789,10.2105,0.373666667
1957,NEW CALEDONIA,291.0,72.59225,22.55125,0.46325
1957,NEW ZEALAND,2813.0,51.21395,10.67441667,0.39375
1957,NICARAGUA,114.0,79.63235,26.46241667,0.565916667
1957,NIGERIA,869.0,79.96205,26.64558333,0.390583333
1957,NORWAY,3101.0,33.41225,0.784583333,0.463666667
1957,PANAMA,208.0,80.26625,26.81458333,0.364583333
1957,PAPUA NEW GUINEA,40.0,76.00745,24.44858333,0.47475
1957,PARAGUAY,58.0,73.49285,23.05158333,0.450166667
1957,PERU,1822.0,68.4767,20.26483333,0.385083333
1957,PHILIPPINES,1837.0,80.3192,26.844,0.348833333
1957,POLAND,48772.0,46.9046,8.280333333,0.44475
1957,PORTUGAL,2125.0,58.499,14.72166667,0.442083333
1957,QATAR,85.0,79.75025,26.52791667,0.607666667
1957,REUNION,16.0,73.8944,23.27466667,0.433833333
1957,ROMANIA,12538.0,48.78185,9.32325,0.480416667
1957,SAINT LUCIA,3.0,80.12945,26.73858333,0.457416667
1957,SAMOA,4.0,79.66205,26.47891667,0.519583333
1957,SAUDI ARABIA,573.0,77.53355,25.29641667,0.804166667
1957,SIERRA LEONE,106.0,79.01225,26.11791667,0.4545
1957,SINGAPORE,472.0,80.2169,26.78716667,0.444083333
1957,SOLOMON ISLANDS,3.0,79.8347,26.57483333,0.459833333
1957,SOMALIA,20.0,80.10425,26.72458333,0.58225
1957,SOUTH AFRICA,24471.0,63.3674,17.42633333,0.458666667
1957,SPAIN,13710.0,56.366,13.53666667,0.361916667
1957,SRI LANKA,633.0,80.8268,27.126,0.409583333
1957,SUDAN,315.0,80.858,27.14333333,0.46425
1957,SURINAME,102.0,79.79345,26.55191667,0.38025
1957,SWAZILAND,1.0,66.67625,19.26458333,0.594166667
1957,SWEDEN,10604.0,37.17035,2.872416667,0.404583333
1957,SWITZERLAND,4831.0,45.24905,7.360583333,0.403333333
1957,TAIWAN,2234.0,71.7719,22.0955,0.38775
1957,THAILAND,798.0,79.71935,26.51075,0.356916667
1957,TOGO,13.0,80.26895,26.81608333,0.408333333
1957,TONGA,2.0,73.5797,23.09983333,0.533416667
1957,TRINIDAD AND TOBAGO,700.0,79.43555,26.35308333,0.463083333
1957,TUNISIA,430.0,67.37045,19.65025,0.574666667
1957,TURKEY,4360.0,53.8829,12.15716667,0.47575
1957,UGANDA,76.0,73.5854,23.103,0.423416667
1957,UNITED KINGDOM,155676.0,48.5201,9.177833333,0.364666667
1957,URUGUAY,1210.0,63.27725,17.37625,0.394166667
1957,VENEZUELA,18993.0,77.5517,25.3065,0.410583333
1958,AFGHANISTAN,90.0,58.49015,14.71675,0.4705
1958,ALBANIA,328.0,55.7501,13.1945,0.37775
1958,ALGERIA,1424.0,74.38085,23.54491667,0.394083333
1958,ANGOLA,162.0,71.63645,22.02025,0.40475
1958,ARGENTINA,12064.0,58.89815,14.94341667,0.27875
1958,AUSTRALIA,21184.0,71.59505,21.99725,0.255416667
1958,AUSTRIA,7668.0,43.8233,6.5685,0.337
1958,BAHAMAS,49.0,77.132,25.07333333,0.3225
1958,BAHRAIN,352.0,79.27445,26.26358333,0.476833333
1958,BARBADOS,41.0,80.74115,27.07841667,0.3655
1958,BELGIUM,23936.0,49.4768,9.709333333,0.3275
1958,BELIZE,11.0,77.8763,25.48683333,0.5115
1958,BENIN,34.0,81.23105,27.35058333,0.336583333
1958,BRAZIL,10663.0,77.48255,25.26808333,0.30625
1958,BULGARIA,4266.0,52.44935,11.36075,0.373666667
1958,BURKINA FASO,1.0,83.28575,28.49208333,0.43025
1958,CAMBODIA,54.0,80.97155,27.20641667,0.3145
1958,CANADA,49721.0,24.32795,-4.26225,0.29675
1958,CAPE VERDE,4.0,76.1492,24.52733333,0.371
1958,CAYMAN ISLANDS,2.0,80.7263,27.07016667,0.398166667
1958,CHILE,3399.0,49.3892,9.660666667,0.3835
1958,COLOMBIA,3816.0,77.9609,25.53383333,0.296583333
1958,COSTA RICA,122.0,79.3691,26.31616667,0.420833333
1958,CUBA,4912.0,78.044,25.58,0.336166667
1958,CYPRUS,209.0,66.9248,19.40266667,0.334666667
1958,DENMARK,7313.0,0.6074,-17.44033333,0.757916667
1958,DJIBOUTI,13.0,84.2201,29.01116667,0.611666667
1958,DOMINICA,2.0,80.1647,26.75816667,0.374083333
1958,DOMINICAN REPUBLIC,291.0,78.82415,26.01341667,0.329083333
1958,ECUADOR,361.0,72.12935,22.29408333,0.461416667
1958,EGYPT,3736.0,73.94855,23.30475,0.34225
1958,EL SALVADOR,163.0,78.0404,25.578,0.356916667
1958,EQUATORIAL GUINEA,13.0,76.9949,24.99716667,0.293583333
1958,ETHIOPIA,87.0,74.05325,23.36291667,0.391416667
1958,FIJI,48.0,77.1308,25.07266667,0.362083333
1958,FINLAND,2896.0,33.03305,0.573916667,0.319666667
1958,FRENCH GUIANA,5.0,79.6238,26.45766667,0.334833333
1958,FRENCH POLYNESIA,14.0,79.11545,26.17525,0.567083333
1958,GAMBIA,7.0,82.0751,27.8195,0.322333333
1958,GHANA,372.0,80.32235,26.84575,0.29725
1958,GREECE,2034.0,59.66645,15.37025,0.339416667
1958,GREENLAND,62.0,-0.3202,-17.95566667,0.7755
1958,GRENADA,4.0,81.29405,27.38558333,0.415166667
1958,GUADELOUPE,30.0,80.5811,26.9895,0.398416667
1958,GUATEMALA,308.0,74.6291,23.68283333,0.361916667
1958,GUINEA,45.0,78.3065,25.72583333,0.326916667
1958,GUINEA BISSAU,3.0,80.5508,26.97266667,0.336916667
1958,GUYANA,125.0,80.1089,26.72716667,0.46475
1958,HAITI,75.0,80.033,26.685,0.317916667
1958,HONDURAS,160.0,77.67695,25.37608333,0.37625
1958,HUNGARY,10712.0,50.47925,10.26625,0.37775
1958,ICELAND,298.0,35.1365,1.7425,0.481
1958,INDIA,28309.0,76.4174,24.67633333,0.2715
1958,INDONESIA,6061.0,79.10465,26.16925,0.282583333
1958,IRAQ,1820.0,72.0974,22.27633333,0.410583333
1958,IRELAND,2445.0,49.4597,9.699833333,0.350333333
1958,ISRAEL,1512.0,68.4233,20.23516667,0.305
1958,JAMAICA,370.0,79.70405,26.50225,0.349833333
1958,JAPAN,49460.0,54.626,12.57,0.255666667
1958,JORDAN,143.0,67.83155,19.90641667,0.37475
1958,KENYA,570.0,75.82175,24.34541667,0.343166667
1958,KUWAIT,1007.0,77.6813,25.3785,0.485
1958,LEBANON,541.0,64.8473,18.2485,0.3235
1958,LIBERIA,44.0,78.0236,25.56866667,0.346583333
1958,LUXEMBOURG,2753.0,48.8798,9.377666667,0.341666667
1958,MADAGASCAR,102.0,73.23035,22.90575,0.365666667
1958,MALTA,90.0,65.7989,18.77716667,0.42675
1958,MARTINIQUE,39.0,80.1647,26.75816667,0.374083333
1958,MAURITIUS,57.0,74.53535,23.63075,0.370666667
1958,MEXICO,14743.0,69.34115,20.74508333,0.235
1958,MONGOLIA,310.0,31.7618,-0.132333333,0.35225
1958,MOROCCO,892.0,64.418,18.01,0.412666667
1958,MOZAMBIQUE,496.0,74.89835,23.83241667,0.304166667
1958,NEPAL,16.0,60.3539,15.75216667,0.401833333
1958,NETHERLANDS,18203.0,49.57355,9.763083333,0.2925
1958,NEW CALEDONIA,202.0,73.481,23.045,0.489083333
1958,NEW ZEALAND,2779.0,51.2348,10.686,0.35825
1958,NICARAGUA,164.0,79.93385,26.62991667,0.364916667
1958,NIGER,7.0,81.94835,27.74908333,0.543833333
1958,NIGERIA,1016.0,80.56415,26.98008333,0.311666667
1958,NORWAY,3054.0,31.8113,-0.104833333,0.362916667
1958,PANAMA,253.0,80.6522,27.029,0.296
1958,PAPUA NEW GUINEA,40.0,76.5272,24.73733333,0.31825
1958,PARAGUAY,66.0,73.86485,23.25825,0.382
1958,PERU,2013.0,68.67335,20.37408333,0.364416667
1958,PHILIPPINES,2064.0,80.4458,26.91433333,0.274416667
1958,POLAND,48241.0,45.54155,7.523083333,0.423666667
1958,PORTUGAL,2063.0,58.82795,14.90441667,0.346
1958,QATAR,46.0,80.8202,27.12233333,0.5695
1958,REUNION,17.0,74.05955,23.36641667,0.380666667
1958,ROMANIA,13593.0,49.14965,9.527583333,0.343833333
1958,SAINT LUCIA,3.0,81.116,27.28666667,0.37175
1958,SAMOA,3.0,79.919,26.62166667,0.454
1958,SAUDI ARABIA,917.0,78.7331,25.96283333,0.62675
1958,SENEGAL,97.0,82.8983,28.27683333,0.314083333
1958,SIERRA LEONE,57.0,79.16165,26.20091667,0.369416667
1958,SINGAPORE,627.0,80.7437,27.07983333,0.309333333
1958,SOLOMON ISLANDS,3.0,80.3786,26.877,0.468833333
1958,SOMALIA,23.0,81.01385,27.22991667,0.40175
1958,SOUTH AFRICA,26273.0,63.3611,17.42283333,0.392083333
1958,SPAIN,15255.0,57.23435,14.01908333,0.304666667
1958,SRI LANKA,532.0,81.3983,27.4435,0.289833333
1958,SUDAN,352.0,81.62615,27.57008333,0.38125
1958,SURINAME,87.0,80.51825,26.95458333,0.353916667
1958,SWAZILAND,1.0,66.6593,19.25516667,0.41225
1958,SWEDEN,11485.0,35.4995,1.944166667,0.370583333
1958,SWITZERLAND,4446.0,45.19325,7.329583333,0.32475
1958,TAIWAN,2613.0,72.01175,22.22875,0.27975
1958,THAILAND,824.0,79.6775,26.4875,0.267416667
1958,TOGO,13.0,80.6387,27.0215,0.304833333
1958,TONGA,2.0,73.5995,23.11083333,0.4275
1958,TRINIDAD AND TOBAGO,949.0,80.3828,26.87933333,0.376833333
1958,TUNISIA,395.0,68.53925,20.29958333,0.365583333
1958,TURKEY,4378.0,54.0827,12.26816667,0.32875
1958,UGANDA,80.0,74.04335,23.35741667,0.350166667
1958,UNITED KINGDOM,151729.0,47.49155,8.606416667,0.3035
1958,URUGUAY,1086.0,63.72785,17.62658333,0.39175
1958,VENEZUELA,14864.0,78.6515,25.9175,0.383833333
1959,AFGHANISTAN,105.0,57.47465,14.15258333,0.436916667
1959,ALBANIA,394.0,54.33005,12.40558333,0.366583333
1959,ALGERIA,1545.0,74.0006,23.33366667,0.38
1959,ANGOLA,169.0,71.747,22.08166667,0.375416667
1959,ARGENTINA,13362.0,57.83765,14.35425,0.2495
1959,AUSTRALIA,22849.0,71.7767,22.09816667,0.22575
1959,AUSTRIA,7620.0,44.32775,6.84875,0.352
1959,BAHAMAS,71.0,78.17045,25.65025,0.3005
1959,BAHRAIN,358.0,77.5409,25.3005,0.635666667
1959,BARBADOS,41.0,80.2931,26.8295,0.356583333
1959,BELGIUM,24107.0,51.24935,10.69408333,0.300166667
1959,BELIZE,11.0,77.91695,25.50941667,0.402
1959,BENIN,28.0,81.1529,27.30716667,0.2815
1959,BRAZIL,10653.0,77.28305,25.15725,0.29875
1959,BULGARIA,5357.0,50.2694,10.14966667,0.3255
1959,BURKINA FASO,2.0,83.08505,28.38058333,0.304416667
1959,CAMBODIA,58.0,81.1478,27.30433333,0.294666667
1959,CANADA,50356.0,22.5896,-5.228,0.278666667
1959,CAPE VERDE,5.0,74.77145,23.76191667,0.434416667
1959,CAYMAN ISLANDS,2.0,80.9726,27.207,0.355083333
1959,CENTRAL AFRICAN REPUBLIC,27.0,77.72345,25.40191667,0.306916667
1959,CHAD,17.0,80.543,26.96833333,0.561166667
1959,CHILE,3468.0,48.84185,9.356583333,0.345916667
1959,COLOMBIA,4392.0,77.0327,25.01816667,0.293583333
1959,COMOROS,3.0,78.32165,25.73425,0.290083333
1959,CONGO,51.0,76.358,24.64333333,0.247583333
1959,COSTA RICA,105.0,78.7898,25.99433333,0.456916667
1959,CUBA,4276.0,78.66665,25.92591667,0.316416667
1959,CYPRUS,227.0,65.18675,18.43708333,0.322416667
1959,DENMARK,7107.0,-0.1552,-17.864,0.86025
1959,DJIBOUTI,10.0,83.60645,28.67025,0.795916667
1959,DOMINICA,3.0,79.68305,26.49058333,0.38375
1959,DOMINICAN REPUBLIC,304.0,78.9215,26.0675,0.375083333
1959,ECUADOR,353.0,71.5934,21.99633333,0.381333333
1959,EGYPT,3470.0,72.11225,22.28458333,0.344333333
1959,EL SALVADOR,165.0,77.57585,25.31991667,0.396583333
1959,EQUATORIAL GUINEA,13.0,77.18015,25.10008333,0.246333333
1959,ETHIOPIA,92.0,73.6679,23.14883333,0.4605
1959,FIJI,54.0,77.6381,25.3545,0.349666667
1959,FINLAND,3701.0,36.65645,2.586916667,0.2895
1959,FRENCH GUIANA,6.0,78.77615,25.98675,0.36475
1959,FRENCH POLYNESIA,8.0,79.5443,26.4135,0.431916667
1959,GABON,6.0,75.99995,24.44441667,0.251166667
1959,GAMBIA,5.0,81.4502,27.47233333,0.2995
1959,GHANA,361.0,80.39225,26.88458333,0.25075
1959,GREECE,2218.0,57.93335,14.40741667,0.290583333
1959,GREENLAND,64.0,-1.1482,-18.41566667,0.879666667
1959,GRENADA,4.0,80.8301,27.12783333,0.334666667
1959,GUADELOUPE,39.0,80.19215,26.77341667,0.33575
1959,GUATEMALA,338.0,74.25095,23.47275,0.366083333
1959,GUINEA,43.0,78.185,25.65833333,0.25225
1959,GUINEA BISSAU,4.0,80.15315,26.75175,0.387833333
1959,GUYANA,151.0,79.2482,26.249,0.415166667
1959,HAITI,69.0,80.3132,26.84066667,0.402
1959,HONDURAS,160.0,77.25635,25.14241667,0.367916667
1959,HUNGARY,11438.0,50.23655,10.13141667,0.33125
1959,ICELAND,338.0,35.8715,2.150833333,0.497333333
1959,INDIA,29950.0,75.6803,24.26683333,0.275333333
1959,INDONESIA,6513.0,78.7838,25.991,0.294333333
1959,IRAQ,1997.0,70.3223,21.29016667,0.376666667
1959,IRELAND,3361.0,50.74325,10.41291667,0.255166667
1959,ISRAEL,1530.0,66.56945,19.20525,0.293666667
1959,JAMAICA,502.0,79.39835,26.33241667,0.573416667
1959,JAPAN,52590.0,55.3247,12.95816667,0.221083333
1959,JORDAN,179.0,65.94995,18.86108333,0.367583333
1959,KENYA,603.0,75.73535,24.29741667,0.336083333
1959,KUWAIT,1037.0,76.1987,24.55483333,0.408916667
1959,LEBANON,669.0,63.0554,17.253,0.308583333
1959,LIBERIA,39.0,78.05315,25.58508333,0.314083333
1959,LUXEMBOURG,2844.0,50.76605,10.42558333,0.33275
1959,MADAGASCAR,102.0,72.97775,22.76541667,0.377416667
1959,MALI,13.0,83.5928,28.66266667,0.27525
1959,MALTA,106.0,65.1194,18.39966667,0.37325
1959,MARTINIQUE,45.0,79.68305,26.49058333,0.38375
1959,MAURITANIA,9.0,81.7457,27.6365,0.34075
1959,MAURITIUS,61.0,74.14115,23.41175,0.512583333
1959,MEXICO,15911.0,69.35225,20.75125,0.23275
1959,MONGOLIA,367.0,30.6458,-0.752333333,0.345916667
1959,MOROCCO,920.0,63.7979,17.6655,0.388583333
1959,MOZAMBIQUE,490.0,74.78015,23.76675,0.287333333
1959,NEPAL,18.0,59.6633,15.3685,0.419166667
1959,NETHERLANDS,18320.0,51.01745,10.56525,0.285166667
1959,NEW CALEDONIA,161.0,72.8186,22.677,0.44125
1959,NEW ZEALAND,2817.0,50.7953,10.44183333,0.351583333
1959,NICARAGUA,131.0,79.5395,26.41083333,0.379416667
1959,NIGER,6.0,81.31325,27.39625,0.470166667
1959,NIGERIA,973.0,80.25095,26.80608333,0.247833333
1959,NORWAY,3224.0,34.47245,1.373583333,0.3715
1959,PANAMA,271.0,79.9625,26.64583333,0.322166667
1959,PAPUA NEW GUINEA,44.0,76.1258,24.51433333,0.296416667
1959,PARAGUAY,83.0,74.363,23.535,0.33275
1959,PERU,1970.0,68.26055,20.14475,0.292083333
1959,PHILIPPINES,1973.0,80.29055,26.82808333,0.235416667
1959,POLAND,51769.0,46.89515,8.275083333,0.32825
1959,PORTUGAL,2179.0,59.0795,15.04416667,0.276916667
1959,QATAR,50.0,79.29455,26.27475,0.6755
1959,REUNION,19.0,73.62965,23.12758333,0.44775
1959,ROMANIA,13825.0,47.7626,8.757,0.391166667
1959,SAINT LUCIA,3.0,80.62115,27.01175,0.344083333
1959,SAMOA,4.0,79.775,26.54166667,0.37125
1959,SAUDI ARABIA,506.0,76.9154,24.953,0.729166667
1959,SENEGAL,106.0,82.283,27.935,0.290916667
1959,SIERRA LEONE,64.0,79.09835,26.16575,0.270833333
1959,SINGAPORE,491.0,80.38835,26.88241667,0.315833333
1959,SOLOMON ISLANDS,3.0,80.0282,26.68233333,0.3755
1959,SOMALIA,24.0,80.79665,27.10925,0.586833333
1959,SOUTH AFRICA,25787.0,63.1979,17.33216667,0.322416667
1959,SPAIN,14220.0,57.1667,13.9815,0.22425
1959,SRI LANKA,561.0,81.16835,27.31575,0.28575
1959,SUDAN,373.0,80.3912,26.884,0.332333333
1959,SURINAME,100.0,79.7039,26.50216667,0.39425
1959,SWAZILAND,1.0,65.873,18.81833333,0.378833333
1959,SWEDEN,11572.0,38.9561,3.8645,0.361916667
1959,SWITZERLAND,4533.0,46.2551,7.9195,0.335166667
1959,TAIWAN,3001.0,72.581,22.545,0.268
1959,THAILAND,907.0,79.88555,26.60308333,0.25425
1959,TOGO,15.0,80.5982,26.999,0.257416667
1959,TONGA,2.0,74.16215,23.42341667,0.482
1959,TRINIDAD AND TOBAGO,844.0,79.8416,26.57866667,0.320916667
1959,TUNISIA,434.0,68.05145,20.02858333,0.418
1959,TURKEY,4694.0,52.1318,11.18433333,0.3395
1959,UGANDA,113.0,73.6646,23.147,0.299916667
1959,UNITED ARAB EMIRATES,3.0,81.38825,27.43791667,0.66875
1959,UNITED KINGDOM,149154.0,49.1213,9.511833333,0.269083333
1959,URUGUAY,1198.0,62.84675,17.13708333,0.294333333
1959,VENEZUELA,17783.0,77.7125,25.39583333,0.3545
1960,AFGHANISTAN,113.0,57.17375,13.98541667,0.441833333
1960,ALBANIA,552.0,56.00315,13.33508333,0.31875
1960,ALGERIA,1680.0,74.30735,23.50408333,0.452083333
1960,ANGOLA,150.0,71.46875,21.92708333,0.302416667
1960,ARGENTINA,13312.0,58.9886,14.99366667,0.24025
1960,AUSTRALIA,24053.0,70.1789,21.2105,0.222
1960,AUSTRIA,8405.0,43.74875,6.527083333,0.308916667
1960,BAHAMAS,112.0,77.30105,25.16725,0.307166667
1960,BAHRAIN,157.0,79.2797,26.2665,0.449583333
1960,BARBADOS,47.0,80.46755,26.92641667,0.304916667
1960,BELGIUM,24816.0,49.97975,9.98875,0.270916667
1960,BELIZE,12.0,77.63285,25.35158333,0.412166667
1960,BENIN,44.0,80.9672,27.204,0.29375
1960,BRAZIL,12792.0,76.5548,24.75266667,0.350666667
1960,BULGARIA,6080.0,52.24655,11.24808333,0.323916667
1960,BURKINA FASO,12.0,82.63775,28.13208333,0.256916667
1960,CAMBODIA,64.0,80.91035,27.17241667,0.268
1960,CANADA,52603.0,24.0677,-4.406833333,0.25775
1960,CAPE VERDE,6.0,75.1517,23.97316667,0.45275
1960,CAYMAN ISLANDS,3.0,80.67005,27.03891667,0.403083333
1960,CENTRAL AFRICAN REPUBLIC,24.0,77.7245,25.4025,0.313
1960,CHAD,15.0,81.5423,27.5235,0.430583333
1960,CHILE,3679.0,49.5575,9.754166667,0.373083333
1960,COLOMBIA,4475.0,76.9043,24.94683333,0.299583333
1960,COMOROS,3.0,78.20195,25.66775,0.27475
1960,CONGO,61.0,76.26245,24.59025,0.224166667
1960,COSTA RICA,134.0,78.61355,25.89641667,0.366
1960,CUBA,3736.0,77.9609,25.53383333,0.292166667
1960,CYPRUS,242.0,67.8845,19.93583333,0.325583333
1960,DENMARK,8121.0,1.48805,-16.95108333,0.775916667
1960,DJIBOUTI,11.0,83.6621,28.70116667,0.875666667
1960,DOMINICA,3.0,79.88555,26.60308333,0.3415
1960,DOMINICAN REPUBLIC,284.0,78.95075,26.08375,0.358083333
1960,ECUADOR,481.0,71.2823,21.8235,0.334666667
1960,EGYPT,4378.0,74.5181,23.62116667,0.334916667
1960,EL SALVADOR,169.0,77.0651,25.03616667,0.3985
1960,EQUATORIAL GUINEA,6.0,77.26085,25.14491667,0.252833333
1960,ETHIOPIA,96.0,73.29635,22.94241667,0.4615
1960,FIJI,53.0,77.30585,25.16991667,0.33675
1960,FINLAND,4119.0,35.19665,1.775916667,0.253916667
1960,FRENCH GUIANA,6.0,78.6329,25.90716667,0.461666667
1960,FRENCH POLYNESIA,10.0,79.07255,26.15141667,0.452
1960,GABON,36.0,76.1555,24.53083333,0.226583333
1960,GAMBIA,5.0,81.6317,27.57316667,0.314666667
1960,GHANA,399.0,80.28575,26.82541667,0.260083333
1960,GREECE,2565.0,59.91095,15.50608333,0.26725
1960,GREENLAND,61.0,0.56435,-17.46425,0.7945
1960,GRENADA,6.0,80.97605,27.20891667,0.26875
1960,GUADELOUPE,43.0,80.324,26.84666667,0.369083333
1960,GUATEMALA,367.0,74.0405,23.35583333,0.337166667
1960,GUINEA,112.0,78.1424,25.63466667,0.256416667
1960,GUINEA BISSAU,5.0,80.3039,26.8355,0.313583333
1960,GUYANA,180.0,79.085,26.15833333,0.483583333
1960,HAITI,78.0,80.20685,26.78158333,0.311583333
1960,HONDURAS,168.0,76.8236,24.902,0.34625
1960,HUNGARY,12373.0,50.43365,10.24091667,0.324166667
1960,ICELAND,331.0,36.6284,2.571333333,0.443583333
1960,INDIA,32883.0,75.7169,24.28716667,0.256833333
1960,INDONESIA,5837.0,78.8525,26.02916667,0.234583333
1960,IRAQ,2254.0,72.9095,22.7275,0.3495
1960,IRELAND,3049.0,49.41215,9.673416667,0.278166667
1960,ISRAEL,1764.0,69.3017,20.72316667,0.32275
1960,JAMAICA,401.0,79.63505,26.46391667,0.428583333
1960,JAPAN,63480.0,54.6797,12.59983333,0.216583333
1960,JORDAN,203.0,68.84705,20.47058333,0.346833333
1960,KENYA,662.0,75.37235,24.09575,0.266916667
1960,KUWAIT,2128.0,78.25415,25.69675,0.469083333
1960,LEBANON,704.0,65.9072,18.83733333,0.297166667
1960,LIBERIA,45.0,78.1097,25.6165,0.34275
1960,LUXEMBOURG,3141.0,49.33865,9.632583333,0.271333333
1960,MADAGASCAR,109.0,72.8408,22.68933333,0.325583333
1960,MALI,33.0,83.25275,28.47375,0.298083333
1960,MALTA,93.0,66.3503,19.0835,0.400333333
1960,MARTINIQUE,46.0,79.88555,26.60308333,0.3415
1960,MAURITANIA,10.0,81.8177,27.6765,0.3735
1960,MAURITIUS,49.0,74.2151,23.45283333,0.33825
1960,MEXICO,17212.0,69.34385,20.74658333,0.229916667
1960,MONGOLIA,353.0,30.56615,-0.796583333,0.348333333
1960,MOROCCO,993.0,64.14125,17.85625,0.396583333
1960,MOZAMBIQUE,514.0,74.37785,23.54325,0.281333333
1960,NEPAL,22.0,59.56625,15.31458333,0.405666667
1960,NETHERLANDS,20045.0,50.0444,10.02466667,0.248083333
1960,NEW CALEDONIA,235.0,72.6917,22.6065,0.345666667
1960,NEW ZEALAND,3148.0,50.9984,10.55466667,0.307666667
1960,NICARAGUA,145.0,79.20875,26.22708333,0.368833333
1960,NIGER,8.0,81.7007,27.6115,0.386416667
1960,NIGERIA,929.0,80.27135,26.81741667,0.27
1960,NORWAY,3573.0,33.044,0.58,0.3265
1960,PANAMA,272.0,79.6904,26.49466667,0.29775
1960,PAPUA NEW GUINEA,49.0,76.0295,24.46083333,0.276
1960,PARAGUAY,83.0,73.5311,23.07283333,0.31525
1960,PERU,2229.0,67.94465,19.96925,0.299
1960,PHILIPPINES,2273.0,80.3201,26.8445,0.255416667
1960,POLAND,54477.0,46.1789,7.877166667,0.341333333
1960,PORTUGAL,2243.0,58.6796,14.822,0.323083333
1960,QATAR,48.0,80.68265,27.04591667,0.528916667
1960,REUNION,20.0,73.76045,23.20025,0.36875
1960,ROMANIA,14576.0,49.28585,9.60325,0.30075
1960,SAINT LUCIA,4.0,80.8769,27.15383333,0.285833333
1960,SAMOA,4.0,79.7405,26.5225,0.343333333
1960,SAUDI ARABIA,730.0,78.93335,26.07408333,0.587333333
1960,SENEGAL,226.0,82.4255,28.01416667,0.274333333
1960,SIERRA LEONE,195.0,79.2851,26.2695,0.313833333
1960,SINGAPORE,380.0,80.47295,26.92941667,0.258083333
1960,SOLOMON ISLANDS,3.0,79.991,26.66166667,0.402083333
1960,SOMALIA,23.0,80.23325,26.79625,0.51675
